id,original_id,target
6203,21156,0
6204,21158,0
6205,21159,0
6206,21160,0
6207,21161,0
6208,21162,0
6209,21163,0
6210,21164,0
6211,21165,0
6212,21166,0
6213,21167,0
6214,21168,0
6215,21169,0
6216,2117,3
6217,21171,0
6218,21172,0
6219,21173,0
6220,21174,0
6221,21175,1
6222,21176,1
6223,2119,0
6224,21190,2
6225,21192,2
6226,21193,2
6227,21197,2
6228,2121,0
6229,21210,1
6230,21219,0
6231,2122,0
6232,21224,0
6233,21225,0
6234,21226,0
6235,21227,0
6236,2123,0
6237,21235,0
6238,21236,0
6239,2124,0
6240,21243,2
6241,21244,2
6242,21245,2
6243,21246,2
6244,21247,2
6245,21248,2
6246,21249,2
6247,2125,0
6248,21250,2
6249,21252,2
6250,21256,2
6251,21257,2
6252,21258,2
6253,21259,2
6254,2126,0
6255,21260,2
6256,21261,2
6257,21263,2
6258,21264,2
6259,21269,2
6260,2127,0
6261,21270,2
6262,21271,2
6263,2128,0
6264,2129,0
6265,2130,0
6266,2132,0
6267,2133,0
6268,2134,0
6269,2135,0
6270,21364,0
6271,21369,0
6272,2137,0
6273,21375,0
6274,21376,0
6275,21379,3
6276,2138,0
6277,21380,3
6278,21381,3
6279,21382,3
6280,21385,3
6281,21386,0
6282,21388,1
6283,21389,0
6284,2139,0
6285,21392,0
6286,21393,0
6287,21395,0
6288,21396,0
6289,21397,0
6290,21399,0
6291,2140,0
6292,21400,0
6293,21401,0
6294,21402,0
6295,21403,0
6296,21404,0
6297,21405,0
6298,21408,0
6299,21409,0
6300,2141,0
6301,21410,0
6302,21416,0
6303,21418,0
6304,21419,0
6305,2142,0
6306,21420,0
6307,21421,0
6308,21422,0
6309,21424,0
6310,21425,0
6311,21426,0
6312,21427,0
6313,21431,3
6314,21433,3
6315,21434,3
6316,21435,2
6317,21436,2
6318,21437,2
6319,2144,0
6320,21445,0
6321,21449,0
6322,2145,0
6323,21450,0
6324,21451,0
6325,21453,0
6326,21454,0
6327,21455,0
6328,2146,0
6329,21464,0
6330,21465,0
6331,21466,0
6332,21467,1
6333,21468,1
6334,2147,0
6335,21471,1
6336,21472,1
6337,21478,4
6338,2148,0
6339,21480,4
6340,21483,4
6341,21484,2
6342,21485,2
6343,21488,2
6344,21493,2
6345,21494,2
6346,21496,2
6347,21497,2
6348,21498,2
6349,21499,2
6350,2150,0
6351,21500,2
6352,21505,2
6353,21506,2
6354,21507,2
6355,21508,2
6356,21509,2
6357,2151,0
6358,21510,2
6359,21511,2
6360,21519,2
6361,2152,0
6362,21520,2
6363,21521,2
6364,21522,2
6365,21523,2
6366,21524,2
6367,21528,2
6368,2153,0
6369,21532,2
6370,21533,2
6371,21534,2
6372,21538,2
6373,2154,0
6374,21540,2
6375,21541,2
6376,21543,2
6377,21544,2
6378,21545,2
6379,21547,2
6380,21548,2
6381,21549,2
6382,2155,0
6383,21550,2
6384,21551,2
6385,21552,2
6386,21553,2
6387,21555,2
6388,21556,2
6389,21557,2
6390,21558,2
6391,21559,2
6392,2156,0
6393,21560,2
6394,21562,2
6395,21566,1
6396,21567,1
6397,21568,1
6398,21569,1
6399,2157,0
6400,21570,1
6401,21571,1
6402,21577,1
6403,21578,0
6404,2158,0
6405,21580,0
6406,21582,3
6407,21583,3
6408,21584,3
6409,21585,3
6410,21586,3
6411,21588,0
6412,21589,3
6413,2159,0
6414,21590,3
6415,21591,0
6416,21592,3
6417,21593,3
6418,21594,0
6419,21596,0
6420,21599,3
6421,2160,0
6422,21602,0
6423,2161,0
6424,2162,0
6425,2164,0
6426,2165,0
6427,2166,0
6428,21664,4
6429,21665,4
6430,21667,4
6431,21668,4
6432,21669,4
6433,2167,0
6434,21670,4
6435,21671,4
6436,21672,4
6437,21673,4
6438,21674,4
6439,21675,4
6440,21676,4
6441,21677,4
6442,21678,4
6443,21679,4
6444,2168,0
6445,21680,4
6446,21681,4
6447,21682,4
6448,21683,4
6449,21684,4
6450,21685,4
6451,21686,4
6452,21687,4
6453,21688,4
6454,21689,4
6455,2169,0
6456,21690,4
6457,21691,4
6458,21692,4
6459,21694,4
6460,21695,4
6461,21696,4
6462,21697,4
6463,21698,4
6464,21699,4
6465,2170,0
6466,21701,4
6467,21702,4
6468,21703,4
6469,21704,4
6470,21705,4
6471,21707,4
6472,21708,4
6473,21709,4
6474,2171,0
6475,21711,4
6476,21712,4
6477,21715,1
6478,21719,1
6479,2172,0
6480,21720,1
6481,21721,1
6482,21723,1
6483,21724,1
6484,21725,0
6485,21727,1
6486,21728,1
6487,21732,1
6488,21733,1
6489,21734,1
6490,21735,1
6491,21741,1
6492,21743,1
6493,21744,1
6494,21745,1
6495,21747,1
6496,21748,1
6497,21750,1
6498,21752,2
6499,21753,2
6500,2177,0
6501,2179,0
6502,2180,0
6503,2181,0
6504,21829,2
6505,2183,0
6506,21833,0
6507,2184,0
6508,21843,0
6509,21848,0
6510,2185,0
6511,21858,0
6512,21863,0
6513,21868,0
6514,2187,3
6515,21873,0
6516,21877,0
6517,21878,0
6518,21879,0
6519,21880,0
6520,21881,0
6521,21882,0
6522,21883,0
6523,21884,0
6524,21887,0
6525,21889,0
6526,2189,0
6527,21890,0
6528,21891,0
6529,21893,0
6530,21894,0
6531,21895,0
6532,21896,0
6533,21897,0
6534,21898,0
6535,21899,0
6536,2190,3
6537,21901,0
6538,21902,0
6539,21904,0
6540,21918,0
6541,21919,0
6542,21920,0
6543,21921,0
6544,21926,0
6545,21927,0
6546,21928,0
6547,21929,0
6548,2193,3
6549,21930,0
6550,21931,0
6551,21933,2
6552,21934,2
6553,21935,2
6554,21936,2
6555,21937,2
6556,21938,2
6557,21939,2
6558,2194,0
6559,21940,2
6560,21941,2
6561,21942,2
6562,21943,2
6563,21944,2
6564,21945,2
6565,21947,2
6566,2195,3
6567,21952,2
6568,21953,2
6569,21955,2
6570,21957,2
6571,21958,2
6572,21959,2
6573,2196,1
6574,21960,2
6575,21962,2
6576,21963,2
6577,21964,2
6578,21966,2
6579,21967,2
6580,21968,2
6581,21969,2
6582,2197,1
6583,21971,2
6584,21972,2
6585,21973,2
6586,21974,2
6587,21977,2
6588,21978,2
6589,21979,2
6590,2198,1
6591,21986,2
6592,21988,2
6593,21989,2
6594,2199,1
6595,21990,2
6596,21994,2
6597,21995,2
6598,21996,2
6599,21997,2
6600,21998,2
6601,21999,2
6602,2200,0
6603,22000,2
6604,22001,2
6605,22002,2
6606,22003,2
6607,22004,2
6608,22005,2
6609,22006,2
6610,22007,2
6611,22008,2
6612,22009,2
6613,2201,0
6614,22010,2
6615,22011,2
6616,22012,2
6617,22014,2
6618,22015,2
6619,22016,0
6620,22017,0
6621,22019,0
6622,2202,0
6623,22020,0
6624,22021,0
6625,22026,0
6626,22027,0
6627,2203,0
6628,22030,0
6629,22031,0
6630,22032,0
6631,22033,0
6632,22036,0
6633,22037,0
6634,22038,0
6635,22039,0
6636,2204,0
6637,22040,0
6638,22043,0
6639,22044,0
6640,22045,0
6641,22046,0
6642,22048,0
6643,22050,0
6644,22051,0
6645,22052,0
6646,22053,0
6647,22054,0
6648,22056,0
6649,22057,0
6650,22059,0
6651,2206,0
6652,22063,0
6653,22064,0
6654,22065,0
6655,22066,0
6656,22067,0
6657,22068,0
6658,22069,0
6659,2207,0
6660,22070,0
6661,22073,0
6662,22074,0
6663,22076,0
6664,22080,0
6665,22082,0
6666,22083,0
6667,2209,0
6668,22092,1
6669,22093,1
6670,22095,1
6671,2210,0
6672,22100,0
6673,22102,1
6674,22103,1
6675,22104,1
6676,22105,1
6677,22109,1
6678,22110,1
6679,22111,1
6680,22114,1
6681,22119,1
6682,2212,0
6683,22122,1
6684,22124,1
6685,22125,1
6686,22126,1
6687,22127,1
6688,22128,1
6689,22129,1
6690,22130,1
6691,22131,1
6692,22132,1
6693,22133,1
6694,22134,1
6695,22137,1
6696,22138,1
6697,22140,1
6698,22143,1
6699,22145,1
6700,22148,1
6701,22154,1
6702,22157,1
6703,22159,1
6704,22161,1
6705,22162,1
6706,22163,1
6707,22164,1
6708,22165,1
6709,22166,1
6710,22167,1
6711,22168,1
6712,22169,1
6713,22172,1
6714,22174,1
6715,22177,1
6716,22178,1
6717,22179,1
6718,22180,1
6719,22181,0
6720,22182,1
6721,22184,1
6722,22186,1
6723,22187,1
6724,22188,1
6725,22189,1
6726,2219,1
6727,22190,1
6728,22193,1
6729,22195,1
6730,22196,1
6731,22197,1
6732,22198,1
6733,22200,0
6734,22202,0
6735,22204,0
6736,22205,0
6737,22207,0
6738,22208,0
6739,22209,0
6740,2221,2
6741,22210,0
6742,22211,0
6743,22212,0
6744,22215,0
6745,22216,0
6746,22217,0
6747,22220,0
6748,22221,0
6749,22223,0
6750,22224,0
6751,22225,0
6752,22226,0
6753,22227,0
6754,22228,0
6755,22231,1
6756,22234,1
6757,22235,1
6758,22236,1
6759,22237,1
6760,22239,1
6761,22240,1
6762,22241,1
6763,22242,1
6764,22243,1
6765,22244,1
6766,22245,1
6767,22246,1
6768,22251,1
6769,22252,1
6770,22254,1
6771,22255,1
6772,22257,1
6773,22258,1
6774,2226,3
6775,22260,1
6776,22261,1
6777,22262,1
6778,22263,1
6779,22264,1
6780,22265,1
6781,22266,1
6782,22268,1
6783,22269,1
6784,22273,1
6785,22274,1
6786,22276,1
6787,22277,1
6788,22289,1
6789,2229,0
6790,22290,1
6791,22294,1
6792,22295,1
6793,22304,1
6794,22306,1
6795,22307,1
6796,22308,1
6797,22309,1
6798,22313,0
6799,22314,0
6800,22315,0
6801,22317,0
6802,22318,0
6803,22319,0
6804,22322,0
6805,22323,0
6806,22324,0
6807,22325,0
6808,22326,0
6809,22327,0
6810,22328,0
6811,22329,0
6812,22330,0
6813,22331,0
6814,22332,0
6815,22334,0
6816,22336,0
6817,22337,0
6818,22338,0
6819,22339,0
6820,2234,0
6821,22340,0
6822,22341,0
6823,22343,0
6824,22344,0
6825,22346,0
6826,22347,0
6827,22349,0
6828,22350,0
6829,22351,0
6830,22352,0
6831,22353,0
6832,22354,0
6833,22355,0
6834,22357,0
6835,22358,0
6836,22359,0
6837,22360,0
6838,22362,2
6839,22363,0
6840,22364,0
6841,22365,0
6842,22366,0
6843,22367,0
6844,22368,0
6845,22369,3
6846,2237,0
6847,22370,3
6848,22372,0
6849,22373,0
6850,22374,0
6851,22375,0
6852,22376,0
6853,22377,0
6854,22378,0
6855,22379,0
6856,22380,0
6857,22381,0
6858,22382,0
6859,22384,0
6860,22385,0
6861,22388,0
6862,22389,0
6863,2239,0
6864,22391,0
6865,22393,0
6866,22394,3
6867,22395,0
6868,22398,0
6869,22399,0
6870,2240,0
6871,22400,0
6872,22401,0
6873,22402,0
6874,22403,0
6875,22405,0
6876,22406,0
6877,22407,0
6878,22409,3
6879,2242,0
6880,2243,0
6881,22430,0
6882,22438,0
6883,2244,0
6884,2245,0
6885,22453,0
6886,22454,3
6887,22456,3
6888,22457,3
6889,22458,3
6890,22459,3
6891,22464,3
6892,22466,3
6893,22468,0
6894,22472,0
6895,22475,0
6896,22476,0
6897,22477,0
6898,22480,0
6899,22481,0
6900,22482,0
6901,22483,0
6902,22484,0
6903,22485,0
6904,22486,1
6905,22488,1
6906,22489,1
6907,2249,2
6908,22492,1
6909,22493,1
6910,22494,1
6911,22499,1
6912,22500,1
6913,22501,1
6914,22502,1
6915,22503,1
6916,22504,1
6917,2253,0
6918,22536,1
6919,22539,1
6920,2254,0
6921,22540,1
6922,22543,1
6923,22544,1
6924,22545,1
6925,2255,3
6926,2256,0
6927,22561,2
6928,22562,2
6929,22563,2
6930,22564,2
6931,22567,0
6932,22569,0
6933,2257,0
6934,22570,0
6935,22571,0
6936,22575,0
6937,22576,0
6938,22578,0
6939,22580,0
6940,22581,0
6941,22582,0
6942,22583,0
6943,22584,3
6944,22587,0
6945,22588,0
6946,22589,3
6947,2259,0
6948,22592,0
6949,22593,0
6950,22594,0
6951,22595,0
6952,22596,0
6953,22597,0
6954,22598,0
6955,22599,0
6956,2260,0
6957,22601,0
6958,22602,0
6959,22603,0
6960,22607,3
6961,22610,0
6962,22611,0
6963,22612,0
6964,22613,0
6965,22614,0
6966,22616,0
6967,22617,0
6968,22619,0
6969,2262,2
6970,22620,0
6971,22621,0
6972,22622,0
6973,22623,0
6974,22625,0
6975,22627,0
6976,22629,0
6977,2263,2
6978,22630,0
6979,22631,0
6980,22637,0
6981,22638,0
6982,22639,0
6983,2264,2
6984,22640,0
6985,22641,0
6986,22642,0
6987,22643,0
6988,22644,3
6989,22645,2
6990,22649,2
6991,22650,2
6992,22651,2
6993,22652,2
6994,22653,2
6995,22654,2
6996,22656,2
6997,22657,2
6998,22658,2
6999,22659,2
7000,22660,2
7001,22662,2
7002,22663,2
7003,22665,2
7004,22666,2
7005,22667,2
7006,22668,2
7007,2267,0
7008,22670,2
7009,22672,2
7010,22674,2
7011,22675,2
7012,22676,2
7013,22677,2
7014,22678,2
7015,22679,2
7016,22680,2
7017,22681,2
7018,22682,2
7019,22683,2
7020,22684,2
7021,22685,2
7022,22687,1
7023,2269,0
7024,22690,1
7025,22691,1
7026,22692,1
7027,22697,1
7028,22698,1
7029,22699,1
7030,2270,0
7031,22701,1
7032,22702,1
7033,22703,1
7034,22704,1
7035,22706,1
7036,22707,1
7037,22708,1
7038,2271,0
7039,22710,1
7040,22712,1
7041,22713,1
7042,22714,1
7043,22715,1
7044,22716,1
7045,22717,1
7046,22718,1
7047,22719,1
7048,2272,0
7049,22720,1
7050,22721,1
7051,22722,1
7052,22723,1
7053,22724,1
7054,22725,1
7055,22726,1
7056,22727,1
7057,22728,1
7058,22729,1
7059,2273,0
7060,22730,1
7061,22731,1
7062,22733,1
7063,22734,1
7064,22735,1
7065,22736,1
7066,22737,2
7067,22738,2
7068,22739,2
7069,22740,0
7070,22741,0
7071,22742,0
7072,22743,0
7073,22744,0
7074,22745,0
7075,22747,0
7076,22748,0
7077,22749,0
7078,2275,0
7079,22750,0
7080,22753,0
7081,22754,0
7082,22757,0
7083,22759,0
7084,2276,0
7085,22760,0
7086,22761,0
7087,22762,0
7088,22764,0
7089,22765,0
7090,22768,0
7091,22769,0
7092,22770,0
7093,22772,0
7094,22773,0
7095,22774,0
7096,22775,0
7097,22777,0
7098,22779,0
7099,2278,0
7100,22780,0
7101,22781,0
7102,22782,0
7103,22783,0
7104,22786,3
7105,22787,3
7106,22789,0
7107,2279,0
7108,22792,0
7109,22794,0
7110,22795,0
7111,22796,0
7112,22797,3
7113,22799,0
7114,2280,0
7115,22800,0
7116,22801,0
7117,22803,0
7118,22805,0
7119,22807,0
7120,22810,0
7121,22811,0
7122,22812,0
7123,22813,0
7124,22815,1
7125,22816,1
7126,22817,1
7127,22818,1
7128,22819,1
7129,2282,0
7130,22820,1
7131,22821,1
7132,22822,1
7133,22823,1
7134,22824,1
7135,22826,1
7136,22827,1
7137,22829,1
7138,2283,0
7139,22830,1
7140,22831,1
7141,22832,1
7142,22833,1
7143,22837,1
7144,2284,0
7145,22840,1
7146,22841,1
7147,22842,1
7148,22844,1
7149,22847,1
7150,22848,1
7151,22849,1
7152,2285,0
7153,22850,1
7154,22851,1
7155,22852,1
7156,22854,1
7157,22855,1
7158,22856,1
7159,22857,1
7160,22858,1
7161,22859,1
7162,2286,0
7163,22860,1
7164,22861,1
7165,22862,1
7166,22863,1
7167,22864,1
7168,22865,1
7169,22866,1
7170,22867,1
7171,22869,1
7172,2287,0
7173,22870,1
7174,22871,1
7175,22872,1
7176,22873,1
7177,22874,1
7178,22876,1
7179,22877,1
7180,22878,1
7181,2288,0
7182,2289,0
7183,2290,0
7184,22900,0
7185,22905,3
7186,22908,0
7187,22909,0
7188,2291,0
7189,22911,1
7190,22912,1
7191,22913,1
7192,22914,1
7193,22916,1
7194,22919,4
7195,2292,0
7196,22921,4
7197,22922,4
7198,22923,4
7199,22925,4
7200,22927,4
7201,22929,4
7202,22931,4
7203,22932,4
7204,22933,4
7205,22934,4
7206,22935,4
7207,22936,4
7208,22938,4
7209,22939,4
7210,22940,4
7211,22941,4
7212,22943,4
7213,22944,4
7214,22946,4
7215,22947,4
7216,22948,4
7217,22949,4
7218,2295,0
7219,22950,4
7220,22952,1
7221,22953,1
7222,22958,1
7223,22959,1
7224,2296,0
7225,22968,2
7226,22969,2
7227,2297,0
7228,22970,2
7229,22975,1
7230,22976,1
7231,22977,1
7232,22978,1
7233,22979,1
7234,2298,0
7235,22982,1
7236,22983,1
7237,22987,3
7238,2299,0
7239,2300,0
7240,23004,0
7241,23005,0
7242,2301,0
7243,23024,0
7244,23027,0
7245,23028,0
7246,23029,0
7247,23030,0
7248,23031,0
7249,23032,0
7250,23033,0
7251,23034,0
7252,23035,0
7253,23036,0
7254,23039,3
7255,2304,0
7256,23040,3
7257,23041,3
7258,23045,3
7259,23046,3
7260,23047,0
7261,23048,0
7262,23049,0
7263,2305,0
7264,23053,0
7265,23054,0
7266,23055,0
7267,23056,0
7268,23057,0
7269,2306,3
7270,23063,0
7271,23067,0
7272,23069,0
7273,2307,0
7274,23071,0
7275,23072,3
7276,23073,3
7277,23077,0
7278,23079,0
7279,23084,0
7280,23088,3
7281,23089,3
7282,2309,0
7283,23091,1
7284,23093,1
7285,23094,1
7286,2310,0
7287,23119,0
7288,2312,0
7289,2313,0
7290,23131,0
7291,23132,0
7292,23133,0
7293,23134,0
7294,23135,0
7295,23136,0
7296,23137,0
7297,23138,0
7298,23139,0
7299,2314,0
7300,23140,0
7301,23141,0
7302,23142,0
7303,23143,0
7304,23144,0
7305,23145,0
7306,23146,0
7307,23148,0
7308,23149,0
7309,23150,0
7310,23151,0
7311,23153,0
7312,23154,0
7313,23156,0
7314,23157,0
7315,23159,0
7316,2316,0
7317,23160,0
7318,23161,0
7319,23162,0
7320,23163,0
7321,23164,0
7322,23165,0
7323,23166,0
7324,23167,0
7325,23168,0
7326,23169,0
7327,2317,0
7328,23170,0
7329,23172,0
7330,23173,0
7331,23174,0
7332,23175,0
7333,23176,0
7334,23178,0
7335,23179,0
7336,23180,0
7337,23181,0
7338,23182,0
7339,23187,0
7340,23189,0
7341,2319,0
7342,23191,0
7343,23193,0
7344,23195,0
7345,23196,0
7346,23198,0
7347,23199,0
7348,2320,0
7349,23200,0
7350,23201,0
7351,23202,0
7352,23204,0
7353,23205,0
7354,23206,0
7355,23207,0
7356,23209,0
7357,2321,0
7358,23210,0
7359,23211,0
7360,23212,0
7361,23213,0
7362,23215,0
7363,23216,0
7364,23217,0
7365,23218,0
7366,23219,0
7367,2322,0
7368,23220,0
7369,23221,0
7370,23223,0
7371,23224,0
7372,23226,0
7373,23227,0
7374,23228,0
7375,23229,0
7376,2323,0
7377,23230,0
7378,23231,0
7379,23232,0
7380,23233,0
7381,23234,0
7382,23235,0
7383,23237,0
7384,23238,0
7385,23239,0
7386,23240,0
7387,23242,1
7388,23243,1
7389,23244,1
7390,23245,1
7391,23246,1
7392,23247,1
7393,23248,1
7394,23249,1
7395,2325,0
7396,23250,1
7397,23251,1
7398,23252,1
7399,23253,1
7400,23254,1
7401,23255,1
7402,23256,1
7403,23257,4
7404,23258,4
7405,23259,4
7406,2326,0
7407,23260,4
7408,23262,4
7409,23263,4
7410,23264,4
7411,23265,4
7412,23266,4
7413,23267,4
7414,23268,4
7415,2327,0
7416,23270,4
7417,23271,4
7418,23272,4
7419,23273,4
7420,23274,4
7421,23275,4
7422,23276,4
7423,23278,4
7424,2328,0
7425,23280,4
7426,23281,4
7427,23282,4
7428,23283,4
7429,23284,4
7430,23285,4
7431,23286,4
7432,23288,4
7433,23289,4
7434,23290,4
7435,23291,4
7436,23292,4
7437,23294,4
7438,2330,0
7439,23301,3
7440,23303,3
7441,23304,0
7442,23306,0
7443,23307,0
7444,23308,0
7445,23309,0
7446,2331,0
7447,23310,0
7448,23311,0
7449,23312,0
7450,23313,0
7451,23314,0
7452,23317,0
7453,23318,0
7454,23319,0
7455,23320,0
7456,23321,0
7457,23322,0
7458,23323,0
7459,23325,0
7460,23326,0
7461,23327,0
7462,23328,0
7463,23329,0
7464,23331,0
7465,23332,0
7466,23333,0
7467,23334,0
7468,23335,0
7469,23336,0
7470,23337,0
7471,23338,1
7472,2335,0
7473,2336,0
7474,2337,0
7475,2338,0
7476,2339,0
7477,2340,0
7478,23401,3
7479,2341,0
7480,2342,0
7481,2343,0
7482,2344,0
7483,23441,0
7484,23446,0
7485,23447,0
7486,23448,0
7487,2345,0
7488,23450,3
7489,23451,3
7490,23457,3
7491,2346,0
7492,2348,0
7493,23489,1
7494,2349,0
7495,23491,1
7496,23494,1
7497,23497,1
7498,2350,0
7499,23508,4
7500,23510,4
7501,23513,4
7502,23514,4
7503,23516,4
7504,23517,4
7505,23521,4
7506,23539,0
7507,23540,0
7508,23619,1
7509,23625,0
7510,23627,0
7511,23631,0
7512,23632,0
7513,23635,0
7514,23638,0
7515,23642,0
7516,23643,0
7517,23644,0
7518,23647,0
7519,23648,0
7520,23649,0
7521,2365,2
7522,23650,0
7523,2366,2
7524,23662,0
7525,23665,3
7526,23666,0
7527,23668,0
7528,2367,1
7529,23671,0
7530,23679,1
7531,2368,1
7532,23680,1
7533,2370,1
7534,2372,1
7535,2373,1
7536,2374,1
7537,2375,1
7538,2377,1
7539,2378,1
7540,23793,1
7541,23795,1
7542,23797,1
7543,23798,1
7544,2380,1
7545,23800,1
7546,23801,1
7547,23802,1
7548,23804,1
7549,23806,1
7550,23807,1
7551,2381,1
7552,23810,1
7553,23814,1
7554,23815,1
7555,23816,1
7556,2382,1
7557,2383,1
7558,23832,1
7559,23833,1
7560,23835,1
7561,23836,1
7562,23837,1
7563,23839,1
7564,2384,1
7565,23840,1
7566,23841,1
7567,23842,1
7568,23843,1
7569,23845,1
7570,23846,1
7571,23847,1
7572,23848,1
7573,23849,1
7574,2385,1
7575,23851,1
7576,23852,1
7577,23853,1
7578,23854,1
7579,23855,1
7580,23856,1
7581,23857,1
7582,23859,1
7583,23862,1
7584,23863,1
7585,23864,1
7586,23865,1
7587,23868,0
7588,23869,0
7589,2387,1
7590,23870,3
7591,23871,0
7592,23872,0
7593,23874,0
7594,23875,0
7595,23876,0
7596,23877,1
7597,23878,1
7598,2388,1
7599,23884,1
7600,23885,1
7601,23886,1
7602,23887,1
7603,23888,1
7604,23889,1
7605,2389,1
7606,23894,1
7607,23904,1
7608,23905,1
7609,23906,1
7610,23908,1
7611,23913,1
7612,23914,1
7613,23919,1
7614,23921,1
7615,23925,1
7616,23927,1
7617,23929,1
7618,2393,1
7619,23931,1
7620,23932,1
7621,23934,1
7622,23935,1
7623,23936,1
7624,23937,1
7625,23938,1
7626,23939,1
7627,2394,1
7628,23940,1
7629,23941,1
7630,23942,1
7631,23945,0
7632,23951,0
7633,23952,0
7634,23953,0
7635,23955,0
7636,23959,0
7637,2396,1
7638,23963,0
7639,23964,0
7640,23966,0
7641,23967,0
7642,23968,0
7643,23969,0
7644,2397,1
7645,23972,0
7646,23973,0
7647,23975,0
7648,23976,0
7649,23977,0
7650,23979,0
7651,2398,1
7652,23982,0
7653,23989,0
7654,2399,1
7655,23991,0
7656,2400,0
7657,2401,0
7658,24015,0
7659,24016,0
7660,24017,0
7661,24018,0
7662,2402,0
7663,24020,0
7664,24021,0
7665,24022,0
7666,24023,0
7667,24024,0
7668,24028,0
7669,24029,0
7670,2403,0
7671,24032,0
7672,24036,0
7673,24037,0
7674,24039,0
7675,24040,0
7676,24041,0
7677,24042,0
7678,24044,0
7679,24050,0
7680,24051,0
7681,24052,0
7682,24053,0
7683,24058,0
7684,24061,0
7685,24065,0
7686,24066,0
7687,24067,0
7688,24069,0
7689,24072,1
7690,24073,1
7691,24074,1
7692,24075,1
7693,24076,1
7694,24077,1
7695,24079,1
7696,24080,1
7697,24081,1
7698,24082,1
7699,24083,1
7700,24084,1
7701,24085,0
7702,24089,0
7703,24090,0
7704,24091,0
7705,24094,0
7706,24101,1
7707,24121,1
7708,24126,0
7709,24127,0
7710,24130,0
7711,24131,0
7712,24132,0
7713,24133,0
7714,24134,0
7715,24135,0
7716,24136,0
7717,24143,0
7718,24144,0
7719,24146,0
7720,24148,0
7721,24149,0
7722,24151,0
7723,24152,0
7724,24154,0
7725,24155,0
7726,24156,0
7727,24157,0
7728,24158,0
7729,24159,0
7730,24160,0
7731,24163,0
7732,24164,0
7733,24165,0
7734,24166,0
7735,24167,0
7736,24168,0
7737,24169,0
7738,24170,0
7739,24171,0
7740,24173,0
7741,24175,0
7742,24180,1
7743,24181,1
7744,24182,1
7745,24183,1
7746,24184,1
7747,24185,1
7748,24188,1
7749,24189,1
7750,24190,1
7751,24192,1
7752,24194,3
7753,24202,3
7754,24204,3
7755,24212,0
7756,24213,1
7757,24214,0
7758,24217,1
7759,24218,1
7760,24234,0
7761,24240,0
7762,24241,0
7763,24242,0
7764,24249,1
7765,24250,1
7766,24251,1
7767,24252,1
7768,24254,1
7769,24255,1
7770,24256,1
7771,24257,1
7772,24258,1
7773,24259,1
7774,24265,0
7775,24266,0
7776,24267,0
7777,24269,0
7778,24272,0
7779,24275,0
7780,24283,0
7781,24284,0
7782,24285,0
7783,24286,0
7784,24287,0
7785,24288,0
7786,24289,0
7787,24290,0
7788,24291,0
7789,24299,1
7790,24300,1
7791,24301,1
7792,24302,1
7793,24303,0
7794,24304,0
7795,24305,3
7796,24307,0
7797,24308,3
7798,24309,3
7799,24311,3
7800,24312,3
7801,24314,0
7802,24323,2
7803,24324,2
7804,24325,2
7805,24326,2
7806,24327,2
7807,24328,2
7808,24329,3
7809,24331,3
7810,24333,0
7811,24335,0
7812,24336,0
7813,24337,0
7814,24338,0
7815,24339,0
7816,24340,0
7817,24341,0
7818,24343,0
7819,24344,0
7820,24347,0
7821,24357,0
7822,24358,0
7823,24359,0
7824,24360,0
7825,24362,0
7826,24363,0
7827,24364,0
7828,24365,0
7829,24367,0
7830,24368,0
7831,24369,0
7832,24370,0
7833,24371,0
7834,24373,0
7835,24374,0
7836,24375,0
7837,24376,0
7838,24377,0
7839,24378,0
7840,24380,0
7841,24382,0
7842,24384,0
7843,24385,0
7844,24386,0
7845,24387,0
7846,24388,0
7847,24389,0
7848,24391,0
7849,24393,0
7850,24394,0
7851,24395,0
7852,24398,0
7853,24400,0
7854,24404,0
7855,24405,0
7856,24406,0
7857,24411,1
7858,24412,1
7859,24413,1
7860,24414,1
7861,24416,1
7862,24417,1
7863,24418,1
7864,24419,1
7865,24421,1
7866,24423,1
7867,24424,1
7868,24425,1
7869,24427,1
7870,24428,1
7871,24429,1
7872,24450,1
7873,24452,1
7874,24454,1
7875,24455,1
7876,24456,1
7877,24459,1
7878,24460,1
7879,24463,1
7880,24466,1
7881,24467,1
7882,24473,1
7883,24474,1
7884,24482,1
7885,24483,4
7886,24487,4
7887,24493,2
7888,24495,0
7889,24496,0
7890,24497,0
7891,24498,0
7892,24499,0
7893,24500,0
7894,24501,0
7895,24502,0
7896,24503,0
7897,24504,0
7898,24505,0
7899,24507,0
7900,24508,0
7901,24509,0
7902,24511,0
7903,24512,0
7904,24513,0
7905,24514,0
7906,24515,0
7907,24516,0
7908,24517,0
7909,24518,0
7910,24520,0
7911,24521,0
7912,24522,0
7913,24524,0
7914,24525,0
7915,24526,0
7916,24527,0
7917,24528,0
7918,24529,0
7919,24530,0
7920,24531,0
7921,24532,0
7922,24533,0
7923,24534,0
7924,24535,0
7925,24536,0
7926,24537,0
7927,24538,0
7928,24539,0
7929,24540,0
7930,24541,0
7931,24542,0
7932,24543,0
7933,24544,0
7934,24545,0
7935,24546,0
7936,24548,0
7937,24549,0
7938,24551,0
7939,24552,0
7940,24553,0
7941,24554,0
7942,24555,0
7943,24561,0
7944,24562,0
7945,24565,0
7946,24567,0
7947,24572,0
7948,24574,0
7949,24579,0
7950,24589,0
7951,24590,0
